X position0.000000,20,0, 0.000000
0.000000,20,0, 0.000000
0.000000,20,0, 0.000000
0.000000,17,0, 0.000000
0.000000,3,0, 0.000000
0.000000,6,0, 0.000000
0.000000,6,0, 0.000000
0.000000,20,0, 0.000000
0.000000,24,0, 0.000000
0.000000,20,0, 0.000000
0.000000,10,0, 0.000000
0.000000,17,0, 0.000000
0.000000,13,0, 0.000000
0.000000,3,0, 0.000000
0.000000,6,0, 0.000000
0.000000,13,0, 0.000000
0.000000,3,0, 0.000000
0.000000,34,0, 0.000000
0.000000,13,0, 0.000000
0.000000,6,0, 0.000000
0.000000,13,0, 0.000000
0.000000,24,0, 0.000000
0.000000,13,0, 0.000000
85.216445,6,0, -0.000000
85.216445,547,0, -0.000000
85.219753,1649,0, -0.000000
85.219753,2779,0, -0.000000
85.223061,3878,0, -0.000000
85.223061,4199,0, -0.000000
85.223061,4206,0, -0.000000
85.223061,4206,0, -0.000000
85.223061,4199,0, -0.000000
85.223061,4209,0, -0.000000
85.223061,4192,0, -0.000000
85.223061,4223,0, -0.000000
85.223061,4220,0, -0.000000
85.223061,4192,0, -0.000000
85.223061,4220,0, -0.000000
85.223061,4206,0, -0.000000
85.223061,4189,0, -0.000000
85.223061,4216,0, -0.000000
85.223061,4206,0, -0.000000
85.223061,4216,0, -0.000000
85.223061,4206,0, -0.000000
85.223061,4241,0, -0.000000
85.223061,4196,0, -0.000000
85.223061,4209,0, -0.000000
85.223061,4199,0, -0.000000
85.223061,4202,0, -0.000000
85.223061,4202,0, -0.000000
85.223061,4213,0, -0.000000
85.223061,4216,0, -0.000000
85.223061,4209,0, -0.000000
85.223061,4227,0, -0.000000
85.223061,4192,0, -0.000000
85.223061,4189,0, -0.000000
85.199906,3836,62112, -0.000000
85.097363,4032,62542, -0.000000
84.902201,4080,62733, -0.000000
84.667345,4042,62519, -0.000000
84.290251,4255,62518, -0.000000
83.929697,4189,63410, -0.000000
83.579067,4272,63061, -0.000000
83.211897,4325,63398, -0.000000
82.861267,4122,63277, -0.000000
82.504021,4161,63154, -0.000000
82.143467,4185,63478, -0.000000
81.789528,4251,63145, -0.000000
81.428974,4262,63351, -0.000000
81.075036,4223,63298, -0.000000
80.717790,4150,63293, -0.000000
80.360543,4129,63318, -0.000000
80.003297,4265,63288, -0.000000
79.646051,4251,63300, -0.000000
79.288805,4251,63246, -0.000000
78.931559,4168,63327, -0.000000
78.571005,4147,63253, -0.000000
78.213759,4241,63306, -0.000000
77.856512,4202,63265, -0.000000
77.495958,4248,63268, -0.000000
77.138712,4161,63290, -0.000000
76.781466,4147,63284, -0.000000
76.424220,4234,63320, -0.000000
76.066974,4255,63301, -0.000000
75.709727,4258,63288, -0.000000
75.352481,4140,63271, -0.000000
