X position0.000000,10,0
0.000000,13,0
0.000000,20,0
0.000000,10,0
0.000000,10,0
0.000000,13,0
0.000000,13,0
0.000000,45,0
0.000000,20,0
0.000000,24,0
0.000000,6,0
0.000000,24,0
0.000000,27,0
0.000000,3,0
0.000000,24,0
0.000000,24,0
0.000000,20,0
0.000000,6,0
0.000000,13,0
0.000000,6,0
0.000000,13,0
0.000000,24,0
0.000000,10,0
0.000000,13,0
0.000000,0,0
0.000000,3,0
0.000000,10,0
0.000000,13,0
72.038031,13,0
72.038031,422,0
72.041338,1506,0
72.044646,2671,0
72.044646,3780,0
72.044646,4168,0
72.044646,4171,0
72.044646,4244,0
72.044646,4196,0
72.044646,4196,0
72.044646,4196,0
72.044646,4196,0
72.044646,4220,0
72.044646,4196,0
72.044646,4189,0
72.044646,4230,0
72.044646,4216,0
72.044646,4202,0
72.044646,4199,0
72.044646,4202,0
72.044646,4196,0
72.044646,4196,0
72.044646,4196,0
72.044646,4227,0
72.044646,4196,0
72.044646,4230,0
72.044646,4241,0
72.044646,4185,0
72.044646,4171,0
72.044646,4189,0
72.044646,4206,0
72.044646,4220,0
72.044646,4216,0
71.988413,3997,62010
71.879255,3930,62432
71.651014,4164,62040
71.270613,4429,62677
70.916675,4199,63543
70.566044,4101,62937
70.195567,4234,63569
69.851552,4171,63231
69.484382,4307,63260
69.130444,4126,63510
68.773197,4140,63151
68.415951,4147,63459
68.062013,4178,63333
67.701459,4255,63323
67.344213,4196,63366
66.986967,4196,63299
66.629720,4150,63405
66.272474,4189,63328
65.915228,4269,63398
65.557982,4230,63355
65.197428,4227,63379
64.840182,4119,63372
64.482935,4143,63372
64.122381,4279,63392
63.765135,4234,63362
63.407889,4223,63398
63.050643,4143,63400
62.693397,4168,63433
62.336151,4251,63404
61.978904,4283,63405
61.621658,4196,63384
61.264412,4150,63403
60.907166,4154,63418
60.549920,4237,63413
60.192673,4251,63406
59.835427,4237,63394
59.478181,4157,63431
59.120935,4119,63443
58.763689,4209,63439
58.403135,4255,63413
58.045889,4265,63396
57.688642,4168,63402
57.328088,4136,63406
56.970842,4185,63442
56.613596,4227,63428
56.256350,4262,63434
55.899104,4154,63439
55.541857,4126,63437
55.184611,4164,63449
54.827365,4241,63442
54.470119,4297,63444
54.112873,4227,63437
53.755627,4168,63441
53.398380,4147,63460
53.041134,4220,63440
52.683888,4290,63435
52.326642,4248,63432
51.966088,4171,63416
51.608842,4140,63413
51.251595,4199,63405
50.894349,4283,63407
50.537103,4220,63397
50.176549,4178,63399
49.819303,4115,63428
49.462057,4175,63411
49.104811,4248,63409
48.750872,4237,63395
48.390318,4223,63397
48.036380,4126,63434
47.679134,4161,63434
47.321888,4227,63411
46.964641,4251,63384
46.607395,4230,63372
46.250149,4147,63396
45.889595,4147,63423
45.532349,4209,63420
45.175103,4227,63403
44.814549,4265,63386
44.457302,4129,63396
44.100056,4136,63393
43.742810,4202,63421
43.385564,4244,63401
43.028318,4241,63394
42.671071,4213,63409
42.313825,4168,63410
41.956579,4185,63421
41.599333,4255,63425
41.242087,4262,63431
40.884841,4175,63427
40.527594,4150,63421
40.170348,4171,63431
39.813102,4213,63411
39.455856,4276,63405
39.098610,4230,63396
38.738056,4157,63388
38.380810,4143,63392
38.023563,4227,63370
37.663009,4216,63365
37.305763,4199,63362
36.948517,4164,63366
36.591271,4150,63399
36.234025,4206,63400
35.876778,4255,63393
35.519532,4209,63388
35.162286,4168,63376
34.805040,4129,63410
34.447794,4168,63413
34.090548,4248,63404
33.736609,4234,63385
33.376055,4182,63378
33.022117,4112,63403
32.661563,4143,63402
32.304317,4234,63395
31.947070,4230,63364
31.586516,4182,63345
31.229270,4129,63353
30.872024,4133,63365
30.514778,4223,63375
30.154224,4244,63367
29.796978,4244,63371
29.439731,4157,63370
29.082485,4133,63376
28.725239,4227,63393
28.371301,4223,63378
28.014055,4269,63376
27.656808,4196,63390
27.299562,4143,63375
26.942316,4182,63389
26.585070,4241,63366
26.224516,4272,63351
25.867270,4182,63338
25.510024,4112,63323
25.152777,4164,63319
24.795531,4234,63291
24.434977,4286,63282
24.077731,4189,63281
23.720485,4112,63291
23.363239,4129,63317
23.005992,4220,63305
22.648746,4269,63292
22.291500,4209,63284
21.934254,4101,63282
21.577008,4126,63293
21.223069,4230,63290
20.862515,4255,63272
20.505269,4234,63237
20.148023,4164,63229
19.790777,4136,63250
19.433531,4178,63240
19.076284,4262,63221
18.719038,4237,63190
18.358484,4220,63166
18.001238,4140,63191
17.643992,4143,63188
17.283438,4265,63199
16.929500,4262,63198
16.568946,4206,63200
16.215007,4136,63218
15.854453,4157,63209
15.500515,4248,63203
15.143269,4279,63184
14.786022,4244,63168
14.428776,4164,63164
14.071530,4101,63140
13.714284,4234,63137
13.357038,4258,63111
12.999792,4220,63103
12.642545,4136,63095
12.281991,4098,63065
11.924745,4213,63053
11.567499,4244,63028
11.210253,4265,63036
