0.777341,4101,3453
1.184205,4359,2810
1.571222,4087,2029
1.954930,4171,2636
2.355179,4276,2320
2.735580,4216,2250
3.129212,4192,2514
3.522844,4157,2162
3.909861,4147,2331
4.303493,4251,2359
4.697126,4318,2163
5.084142,4244,2322
5.477775,4178,2308
5.868099,4119,2276
6.258424,4185,2351
6.652056,4265,2343
7.042381,4220,2344
7.432705,4161,2301
7.823030,4136,2315
8.213354,4154,2307
8.603679,4234,2257
8.994003,4272,2300
9.384328,4241,2267
9.774652,4136,2274
10.164977,4143,2271
10.555301,4209,2233
10.948934,4276,2252
11.339258,4255,2236
11.729583,4182,2226
12.123215,4136,2207
12.513540,4157,2222
12.903864,4251,2242
13.297497,4293,2250
13.687821,4237,2268
14.078146,4161,2228
14.468470,4140,2218
14.858795,4227,2234
15.249119,4279,2221
15.639444,4213,2239
16.029768,4199,2218
16.420093,4119,2218
16.810417,4164,2196
17.200742,4251,2183
17.594374,4293,2202
17.984699,4185,2176
18.375023,4126,2192
18.765348,4161,2167
19.158980,4213,2188
19.549305,4258,2218
19.939629,4209,2213
20.333262,4154,2215
20.723586,4136,2174
21.113911,4161,2175
21.504235,4300,2189
21.894560,4272,2186
22.284884,4213,2174
22.675209,4147,2141
23.065533,4133,2142
23.455858,4237,2124
23.846183,4209,2131
24.236507,4168,2135
24.630139,4129,2109
25.020464,4122,2113
25.410788,4202,2111
25.804421,4255,2132
26.194745,4258,2156
26.585070,4171,2140
26.975394,4133,2115
27.369027,4157,2083
27.756043,4255,2073
28.149676,4251,2074
28.536693,4216,2074
28.930325,4143,2070
29.320649,4136,2031
29.707666,4213,2037
30.101299,4314,2057
30.491623,4230,2066
30.881948,4227,2057
31.275580,4133,2054
31.665904,4199,2030
32.056229,4223,2024
32.446554,4265,2054
32.840186,4230,2057
33.230510,4150,2048
33.620835,4147,2028
34.014467,4202,1997
34.401484,4279,2030
34.791809,4223,2043
35.182133,4164,2040
35.572458,4133,2025
35.962782,4189,2013
36.353107,4251,2024
36.743431,4244,2035
37.133756,4189,2024
37.527388,4147,2014
37.917713,4185,1987
38.311345,4234,1975
38.701669,4265,1987
39.091994,4223,2001
39.485626,4178,2005
39.875951,4161,2005
40.266275,4206,1998
40.656600,4244,2000
41.046925,4265,2026
41.437249,4143,2036
41.827574,4168,2032
42.217898,4168,2002
42.608223,4262,2004
42.998547,4248,2005
43.388872,4237,2013
43.779196,4140,1992
44.169521,4147,1976
44.563153,4182,1976
44.953478,4251,1979
45.343802,4223,2008
45.737435,4154,2022
46.127759,4136,2031
46.518084,4182,2034
46.908408,4269,2039
47.302040,4255,2044
47.689057,4157,2057
48.079382,4115,2072
48.469706,4136,2076
48.860031,4216,2070
49.250355,4262,2080
49.640680,4175,2067
50.031004,4161,2054
50.421329,4126,2044
50.814961,4178,2025
51.205286,4258,2020
51.598918,4227,2011
51.989243,4213,2031
52.379567,4150,2025
52.773200,4164,2049
53.163524,4244,2037
53.553849,4244,2053
53.944173,4189,2061
54.334498,4133,2068
54.724822,4122,2073
55.115147,4227,2071
55.502163,4293,2079
55.895796,4279,2085
56.286120,4171,2100
56.676445,4119,2100
57.066769,4150,2088
57.457094,4272,2097
57.850726,4255,2085
58.241051,4220,2093
58.631375,4150,2093
59.025008,4136,2106
59.415332,4251,2099
59.805657,4269,2117
60.195981,4244,2130
60.586306,4164,2128
60.976630,4157,2139
61.366955,4182,2149
61.757279,4269,2150
62.147604,4227,2149
62.537929,4192,2148
62.928253,4143,2143
63.318578,4189,2128
63.712210,4258,2142
64.102534,4251,2139
64.492859,4251,2137
64.886491,4140,2132
65.276816,4122,2132
65.667140,4216,2139
66.057465,4255,2166
66.451097,4244,2171
66.841422,4182,2173
67.231746,4136,2161
67.622071,4178,2179
68.009088,4269,2189
68.402720,4290,2195
68.793044,4202,2178
69.183369,4122,2171
69.573694,4147,2142
69.964018,4234,2135
70.354343,4262,2134
70.747975,4223,2105
71.138300,4164,2086
71.528624,4119,2070
71.684092,4325,0
71.651014,4227,0
71.657630,4175,0
71.657630,4227,0
71.657630,4213,0
71.657630,4171,0
71.657630,4209,0
71.657630,4227,0
71.657630,4171,0
71.657630,4206,0
71.657630,4136,0
71.657630,4196,0
71.657630,4199,0
71.657630,4202,0
71.657630,4175,0
71.657630,4237,0
71.657630,4168,0
71.657630,4199,0
71.657630,4223,0
71.657630,4199,0
71.657630,4202,0
71.657630,4234,0
71.657630,4216,0
71.657630,4209,0
71.657630,4237,0
71.657630,4171,0
71.657630,4192,0
71.657630,4178,0
71.657630,4209,0
71.657630,4189,0
71.657630,4196,0
71.657630,4189,0
71.657630,4178,0
71.657630,4168,0
71.657630,4223,0
71.657630,4220,0
71.657630,4199,0
71.657630,4147,0
71.657630,4182,0
71.657630,4202,0
71.657630,4175,0
71.657630,4199,0
71.657630,4192,0
71.657630,4220,0
71.657630,4192,0
71.657630,4185,0
71.657630,4178,0
71.657630,4206,0
71.657630,4206,0
71.657630,4192,0
71.657630,4192,0
71.657630,4220,0
71.657630,4206,0
71.657630,4234,0
71.657630,4202,0
71.657630,4234,0
71.657630,4182,0
71.657630,4213,0
71.657630,4185,0
71.657630,4206,0
71.657630,4230,0
71.657630,4202,0
71.657630,4182,0
71.657630,4237,0
71.657630,4206,0
71.657630,4213,0
71.657630,4196,0
71.657630,4196,0
71.657630,4202,0
71.657630,4192,0
71.657630,4171,0
71.657630,4175,0
71.657630,4182,0
71.657630,4234,0
71.657630,4178,0
71.657630,4182,0
71.657630,4227,0
71.657630,4209,0
71.657630,4168,0
71.657630,4230,0
71.657630,4192,0
71.657630,4196,0
71.657630,4199,0
71.657630,4209,0
71.657630,4189,0
71.657630,4192,0
71.657630,4213,0
71.657630,4223,0
71.657630,4192,0
71.657630,4237,0
71.657630,4202,0
71.657630,4175,0
71.657630,4234,0
71.657630,4216,0
71.657630,4157,0
71.657630,4199,0
71.657630,4206,0
71.657630,4171,0
71.657630,4258,0
71.657630,4185,0
71.657630,4216,0
71.657630,4192,0
71.657630,4185,0
71.657630,4185,0
71.657630,4150,0
71.657630,4196,0
71.657630,4223,0
71.657630,4196,0
71.657630,4185,0
71.657630,4223,0
71.657630,4154,0
71.657630,4216,0
71.657630,4202,0
71.657630,4234,0
71.657630,4199,0
71.657630,4216,0
71.657630,4178,0
71.657630,4178,0
71.657630,4206,0
71.657630,4206,0
71.657630,4154,0
71.657630,4220,0
71.657630,4178,0
71.657630,4168,0
71.657630,4185,0
71.657630,4209,0
71.657630,4216,0
71.657630,4234,0
71.657630,4164,0
71.657630,4237,0
71.657630,4171,0
71.657630,4192,0
71.657630,4185,0
71.657630,4189,0
71.657630,4168,0
71.657630,4185,0
71.657630,4182,0
71.657630,4199,0
71.657630,4220,0
71.657630,4182,0
71.657630,4196,0
71.657630,4171,0
71.657630,4192,0
71.657630,4209,0
71.657630,4199,0
71.657630,4230,0
71.657630,4189,0
71.657630,4227,0
71.657630,4241,0
71.657630,4213,0
71.657630,4154,0
71.657630,4213,0
71.657630,4213,0
71.657630,4248,0
71.657630,4202,0
71.657630,4206,0
71.657630,4206,0
71.657630,4178,0
71.657630,4206,0
71.657630,4196,0
71.657630,4199,0
71.657630,4230,0
71.657630,4185,0
71.657630,4202,0
71.657630,4209,0
71.657630,4216,0
71.657630,4196,0
71.657630,4150,0
71.657630,4164,0
71.657630,4209,0
71.657630,4202,0
71.657630,4171,0
71.657630,4189,0
71.657630,4192,0
71.657630,4223,0
71.657630,4182,0
71.657630,4171,0
71.657630,4182,0
71.657630,4175,0
71.657630,4223,0
71.657630,4213,0
71.657630,4168,0
71.657630,4227,0
71.657630,4202,0
71.657630,4223,0
71.657630,4241,0
71.657630,4178,0
71.657630,4189,0
71.657630,4223,0
71.657630,4182,0
71.657630,4185,0
71.657630,4189,0
71.657630,4175,0
71.657630,4196,0
71.657630,4171,0
71.657630,4202,0
71.657630,4237,0
71.657630,4161,0
71.657630,4199,0
71.657630,4178,0
71.657630,4199,0
71.657630,4178,0
71.657630,4171,0
71.657630,4202,0
71.657630,4192,0
71.657630,4189,0
71.657630,4189,0
71.657630,4185,0
71.657630,4199,0
71.657630,4213,0
71.657630,4189,0
71.657630,4199,0
71.657630,4209,0
71.657630,4202,0
71.657630,4196,0
71.657630,4175,0
71.657630,4150,0
71.657630,4206,0
71.657630,4189,0
71.657630,4202,0
71.657630,4182,0
71.657630,4161,0
71.657630,4202,0
71.657630,4223,0
71.657630,4209,0
71.657630,4192,0
