X position0.000000,10,0, 0.000000
0.000000,6,0, 0.000000
0.000000,13,0, 0.000000
0.000000,13,0, 0.000000
0.000000,3,0, 0.000000
0.000000,20,0, 0.000000
0.000000,13,0, 0.000000
0.000000,3,0, 0.000000
0.000000,6,0, 0.000000
0.000000,20,0, 0.000000
0.000000,24,0, 0.000000
90.346897,6,0, 0.000000
90.346897,439,0, -0.000000
90.346897,1552,0, -0.000000
90.346897,2664,0, -0.000000
90.346897,3791,0, -0.000000
90.346897,4192,0, -0.000000
90.346897,4216,0, -0.000000
90.346897,4202,0, -0.000000
90.346897,4223,0, -0.000000
90.346897,4206,0, -0.000000
90.346897,4206,0, -0.000000
90.346897,4209,0, -0.000000
90.346897,4192,0, -0.000000
90.346897,4185,0, -0.000000
90.346897,4213,0, -0.000000
90.346897,4202,0, -0.000000
90.346897,4199,0, -0.000000
90.346897,4220,0, -0.000000
90.346897,4199,0, -0.000000
90.346897,4216,0, -0.000000
90.346897,4192,0, -0.000000
90.346897,4209,0, -0.000000
90.346897,4213,0, -0.000000
90.346897,4206,0, -0.000000
90.346897,4220,0, -0.000000
90.346897,4216,0, -0.000000
90.346897,4206,0, -0.000000
90.346897,4213,0, -0.000000
90.346897,4199,0, -0.000000
90.346897,4199,0, -0.000000
90.346897,4209,0, -0.000000
90.346897,4196,0, -0.000000
90.346897,4196,0, -0.000000
90.346897,4196,0, -0.000000
90.297280,4356,62397, -0.000000
90.102118,4115,62611, -0.000000
89.860646,4032,62858, -0.000000
89.496784,4339,62339, -0.000000
89.136230,4230,63513, -0.000000
88.778984,4157,63330, -0.000000
88.418430,4248,63330, -0.000000
88.067799,4094,63600, -0.000000
87.707245,4220,63315, -0.000000
87.349999,4269,63564, -0.000000
86.992753,4227,63377, -0.000000
86.632199,4185,63532, -0.000000
86.278260,4140,63507, -0.000000
85.921014,4185,63505, -0.000000
85.563768,4286,63526, -0.000000
85.203214,4223,63482, -0.000000
84.845968,4206,63478, -0.000000
84.488722,4122,63473, -0.000000
84.128168,4164,63491, -0.000000
83.770921,4255,63493, -0.000000
83.413675,4283,63503, -0.000000
83.056429,4258,63496, -0.000000
82.699183,4136,63535, -0.000000
82.341937,4164,63539, -0.000000
81.984690,4272,63558, -0.000000
81.627444,4223,63531, -0.000000
81.270198,4230,63530, -0.000000
80.912952,4112,63548, -0.000000
80.555706,4154,63562, -0.000000
80.198460,4227,63577, -0.000000
79.841213,4265,63540, -0.000000
79.483967,4234,63503, -0.000000
79.126721,4150,63532, -0.000000
78.766167,4140,63527, -0.000000
78.408921,4196,63526, -0.000000
78.051675,4223,63512, -0.000000
77.694428,4279,63486, -0.000000
77.337182,4133,63488, -0.000000
76.976628,4147,63501, -0.000000
76.619382,4178,63524, -0.000000
76.262136,4223,63526, -0.000000
75.904890,4262,63518, -0.000000
75.547644,4164,63496, -0.000000
75.190397,4171,63499, -0.000000
74.833151,4175,63524, -0.000000
74.475905,4234,63521, -0.000000
74.118659,4286,63521, -0.000000
73.764720,4185,63505, -0.000000
73.404166,4192,63498, -0.000000
73.046920,4168,63530, -0.000000
72.689674,4185,63509, -0.000000
72.332428,4286,63537, -0.000000
71.975182,4209,63489, -0.000000
71.614628,4171,63483, -0.000000
71.257382,4178,63502, -0.000000
70.900135,4189,63495, -0.000000
70.542889,4283,63503, -0.000000
70.185643,4227,63486, -0.000000
69.825089,4168,63489, -0.000000
69.467843,4154,63508, -0.000000
69.110597,4175,63520, -0.000000
68.756658,4244,63512, -0.000000
68.399412,4202,63498, -0.000000
68.038858,4223,63479, -0.000000
67.684920,4150,63506, -0.000000
67.324366,4150,63505, -0.000000
66.970427,4206,63508, -0.000000
66.613181,4244,63508, -0.000000
66.252627,4230,63490, -0.000000
65.898689,4140,63522, -0.000000
65.538135,4140,63523, -0.000000
65.180889,4251,63522, -0.000000
64.820335,4255,63500, -0.000000
64.463088,4244,63496, -0.000000
64.105842,4129,63505, -0.000000
63.748596,4140,63510, -0.000000
63.391350,4209,63529, -0.000000
63.034104,4216,63520, -0.000000
62.673550,4297,63526, -0.000000
62.319611,4161,63509, -0.000000
61.959057,4140,63515, -0.000000
61.605119,4189,63526, -0.000000
61.247873,4237,63514, -0.000000
60.890627,4283,63512, -0.000000
60.533380,4206,63502, -0.000000
60.176134,4147,63504, -0.000000
59.818888,4168,63517, -0.000000
59.458334,4168,63516, -0.000000
59.104396,4297,63515, -0.000000
58.743842,4220,63484, -0.000000
58.386596,4157,63473, -0.000000
58.029349,4136,63482, -0.000000
57.668795,4223,63466, -0.000000
57.311549,4283,63457, -0.000000
56.954303,4220,63467, -0.000000
56.597057,4164,63459, -0.000000
56.239811,4143,63477, -0.000000
55.882564,4206,63468, -0.000000
55.525318,4255,63448, -0.000000
55.168072,4230,63433, -0.000000
54.810826,4178,63432, -0.000000
54.453580,4115,63461, -0.000000
54.096334,4154,63461, -0.000000
53.742395,4258,63445, -0.000000
