Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
8.78293,0,0,57.099848,-18.188000,29.997680,-1.647039,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,0.280925,2080374960,0.004900,1.657051,0.028898
8.784029,0,0,57.099848,-18.188000,29.997680,-1.647039,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,0.280925,2080374960,0.004900,1.657051,0.028898
8.785126,0,0,57.063462,-18.228821,29.997680,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,0.280925,2080374960,0.004900,1.657051,0.028898
8.786236,0,0,57.063462,-18.228821,29.997680,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,0.280925,2080374960,0.004900,1.657051,0.028898
8.787321,0,0,57.027075,-18.453658,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,0.280925,2080374960,0.004900,1.657051,0.028898
8.788407,0,0,57.027075,-18.453658,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,0.280925,2080374960,0.004900,1.657051,0.028898
8.789504,0,0,56.990689,-18.189455,29.997680,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,0.187212,2080374960,0.003265,1.657051,0.028898
8.790576,0,0,56.990689,-18.189455,29.997680,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,0.187212,2080374960,0.003265,1.657051,0.028898
8.79163,0,0,56.957611,-16.195189,29.997680,0.000000,0.999350,0.000000,0.036562,0.000000,0.000000,9,4663,0.187212,2080374960,0.003265,1.657051,0.028898
8.792686,0,0,56.921225,-18.266891,29.997680,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,0.187212,2080374960,0.003265,1.657051,0.028898
8.793752,0,0,56.921225,-18.266891,29.997680,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,0.187212,2080374960,0.003265,1.657051,0.028898
8.794807,0,0,56.884838,-18.221518,29.997680,0.000000,0.999350,0.000000,0.048169,0.000000,0.000000,9,4663,0.140354,2080374960,0.002448,1.704047,0.029718
8.795909,0,0,56.884838,-18.221518,29.997680,0.000000,0.999350,0.000000,0.048169,0.000000,0.000000,9,4663,0.140354,2080374960,0.002448,1.704047,0.029718
8.796995,0,0,56.848452,-18.217139,29.997680,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,0.140354,2080374960,0.002448,1.704047,0.029718
8.798091,0,0,56.848452,-18.217139,29.997680,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,0.140354,2080374960,0.002448,1.704047,0.029718
8.79918,0,0,56.812066,-18.161854,29.997680,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,0.140354,2080374960,0.002448,1.704047,0.029718
8.800273,0,0,56.812066,-18.161854,29.997680,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,0.140354,2080374960,0.002448,1.704047,0.029718
8.801359,0,0,56.778988,-16.845759,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,0.046639,2080374960,0.000813,1.657051,0.028898
8.802623,0,0,56.742602,-18.099698,29.997680,0.000000,0.999350,0.000000,0.049910,0.000000,0.000000,9,4663,0.046639,2080374960,0.000813,1.657051,0.028898
8.803557,0,0,56.742602,-18.099698,29.997680,0.000000,0.999350,0.000000,0.049910,0.000000,0.000000,9,4663,0.046639,2080374960,0.000813,1.657051,0.028898
8.804649,0,0,56.706215,-17.942622,29.997680,0.000000,0.999350,0.000000,0.038883,0.000000,0.000000,9,4663,0.046639,2080374960,0.000813,1.657051,0.028898
8.805691,0,0,56.706215,-17.942622,29.997680,0.000000,0.999350,0.000000,0.038883,0.000000,0.000000,9,4663,0.046639,2080374960,0.000813,1.657051,0.028898
8.806747,0,0,56.669829,-18.175644,29.997680,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.000218,2080374960,-0.000004,1.657051,0.028898
8.807836,0,0,56.669829,-18.175644,29.997680,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.000218,2080374960,-0.000004,1.657051,0.028898
8.808923,0,0,56.633443,-18.212398,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.000218,2080374960,-0.000004,1.657051,0.028898
8.810014,0,0,56.633443,-18.212398,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.000218,2080374960,-0.000004,1.657051,0.028898
8.811102,0,0,56.597057,-18.252962,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.000218,2080374960,-0.000004,1.657051,0.028898
8.812195,0,0,56.597057,-18.252962,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.000218,2080374960,-0.000004,1.657051,0.028898
8.813253,0,0,56.563979,-16.520672,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.093933,2080374960,-0.001638,1.657051,0.028898
8.814345,0,0,56.563979,-16.520672,29.997680,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.093933,2080374960,-0.001638,1.657051,0.028898
8.815437,0,0,56.527592,-18.483656,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.093933,2080374960,-0.001638,1.657051,0.028898
8.816566,0,0,56.527592,-18.483656,29.997680,0.000000,0.999350,0.000000,0.050490,0.000000,0.000000,9,4663,-0.093933,2080374960,-0.001638,1.657051,0.028898
8.817633,0,0,56.491206,-17.961745,29.997680,0.000000,0.999350,0.000000,0.050490,0.000000,0.000000,9,4663,-0.093933,2080374960,-0.001638,1.657051,0.028898
8.818718,0,0,56.454820,-18.179267,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.819797,0,0,56.454820,-18.179267,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.820853,0,0,56.421742,-16.420952,29.997680,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.821949,0,0,56.421742,-16.420952,29.997680,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.823018,0,0,56.385355,-18.248568,29.997680,0.000000,0.999350,0.000000,0.043526,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.82411,0,0,56.385355,-18.248568,29.997680,0.000000,0.999350,0.000000,0.043526,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.825148,0,0,56.348969,-18.282310,29.997680,0.000000,0.999350,0.000000,0.050490,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.826237,0,0,56.348969,-18.282310,29.997680,0.000000,0.999350,0.000000,0.050490,0.000000,0.000000,9,4663,-0.234503,2080374960,-0.004090,1.704047,0.029718
8.827342,0,0,56.312583,-18.428983,29.997680,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-0.281358,2080374960,-0.004907,1.704047,0.029718
8.828454,0,0,56.312583,-18.428983,29.997680,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-0.281358,2080374960,-0.004907,1.704047,0.029718
8.829528,0,0,56.276197,-18.215680,29.997680,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,-0.281358,2080374960,-0.004907,1.704047,0.029718
8.830613,0,0,56.243119,-16.279997,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.281358,2080374960,-0.004907,1.704047,0.029718
8.831675,0,0,56.243119,-16.279997,29.997680,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.281358,2080374960,-0.004907,1.704047,0.029718
8.832731,0,0,56.203424,-19.852569,29.997680,0.000000,0.999350,0.000000,0.042946,0.000000,0.000000,9,4663,-0.375066,2080374960,-0.006542,1.704047,0.029718
8.833832,0,0,56.203424,-19.852569,29.997680,0.000000,0.999350,0.000000,0.042946,0.000000,0.000000,9,4663,-0.375066,2080374960,-0.006542,1.704047,0.029718
8.83492,0,0,56.170346,-16.478862,29.997680,0.000000,0.999350,0.000000,0.036562,0.000000,0.000000,9,4663,-0.375066,2080374960,-0.006542,1.704047,0.029718
8.836024,0,0,56.170346,-16.478862,29.997680,0.000000,0.999350,0.000000,0.036562,0.000000,0.000000,9,4663,-0.375066,2080374960,-0.006542,1.704047,0.029718
8.837128,0,0,56.133960,-18.206930,30.000975,1.648753,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-0.375066,2080374960,-0.006542,1.704047,0.029718
8.838216,0,0,56.133960,-18.206930,30.000975,1.648753,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-0.375066,2080374960,-0.006542,1.704047,0.029718
8.839303,0,0,56.097574,-18.483656,30.000975,0.000000,0.999350,0.000000,0.040044,0.000000,0.000000,9,4663,-0.421918,2080374960,-0.007359,1.704047,0.029718
8.840402,0,0,56.097574,-18.483656,30.000975,0.000000,0.999350,0.000000,0.040044,0.000000,0.000000,9,4663,-0.421918,2080374960,-0.007359,1.704047,0.029718
8.841482,0,0,56.061188,-18.204015,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-0.421918,2080374960,-0.007359,1.704047,0.029718
8.84258,0,0,56.061188,-18.204015,30.000975,0.000000,0.999350,0.000000,0.054553,0.000000,0.000000,9,4663,-0.421918,2080374960,-0.007359,1.704047,0.029718
8.843662,0,0,56.028109,-16.287051,30.000975,0.000000,0.999350,0.000000,0.054553,0.000000,0.000000,9,4663,-0.421918,2080374960,-0.007359,1.704047,0.029718
8.844755,0,0,55.991723,-18.198188,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.468769,2080374960,-0.008176,1.704047,0.029718
8.845846,0,0,55.991723,-18.198188,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.468769,2080374960,-0.008176,1.704047,0.029718
8.846935,0,0,55.955337,-18.099698,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.468769,2080374960,-0.008176,1.704047,0.029718
8.848024,0,0,55.955337,-18.099698,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.468769,2080374960,-0.008176,1.704047,0.029718
8.849114,0,0,55.918951,-18.265424,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.468769,2080374960,-0.008176,1.704047,0.029718
8.850205,0,0,55.918951,-18.265424,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.468769,2080374960,-0.008176,1.704047,0.029718
8.851298,0,0,55.885872,-16.862256,30.000975,0.000000,0.999350,0.000000,0.045848,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.852397,0,0,55.885872,-16.862256,30.000975,0.000000,0.999350,0.000000,0.045848,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.8535,0,0,55.849486,-18.084585,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.854585,0,0,55.813100,-17.888980,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.855645,0,0,55.813100,-17.888980,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.856697,0,0,55.776714,-18.268358,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.857786,0,0,55.776714,-18.268358,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.609314,2080374960,-0.010628,1.704047,0.029718
8.858844,0,0,55.740328,-18.255884,30.000975,0.000000,0.999350,0.000000,0.045848,0.000000,0.000000,9,4663,-0.656159,2080374960,-0.011445,1.704047,0.029718
8.859946,0,0,55.740328,-18.255884,30.000975,0.000000,0.999350,0.000000,0.045848,0.000000,0.000000,9,4663,-0.656159,2080374960,-0.011445,1.704047,0.029718
8.861041,0,0,55.707249,-16.482147,30.000975,0.000000,0.999350,0.000000,0.042946,0.000000,0.000000,9,4663,-0.656159,2080374960,-0.011445,1.704047,0.029718
8.862128,0,0,55.707249,-16.482147,30.000975,0.000000,0.999350,0.000000,0.042946,0.000000,0.000000,9,4663,-0.656159,2080374960,-0.011445,1.704047,0.029718
8.863218,0,0,55.670863,-18.236139,30.000975,0.000000,0.999350,0.000000,0.039464,0.000000,0.000000,9,4663,-0.656159,2080374960,-0.011445,1.704047,0.029718
8.864307,0,0,55.670863,-18.236139,30.000975,0.000000,0.999350,0.000000,0.039464,0.000000,0.000000,9,4663,-0.656159,2080374960,-0.011445,1.704047,0.029718
8.865427,0,0,55.634477,-18.502454,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-0.749843,2080374960,-0.013079,1.704047,0.029718
8.866538,0,0,55.634477,-18.502454,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.749843,2080374960,-0.013079,1.704047,0.029718
8.867587,0,0,55.598091,-18.149534,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.749843,2080374960,-0.013079,1.704047,0.029718
8.868688,0,0,55.565012,-16.258872,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.749843,2080374960,-0.013079,1.704047,0.029718
8.869775,0,0,55.565012,-16.258872,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.749843,2080374960,-0.013079,1.704047,0.029718
8.870813,0,0,55.528626,-18.158229,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.796682,2080374960,-0.013896,1.704047,0.029718
8.871885,0,0,55.528626,-18.158229,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-0.796682,2080374960,-0.013896,1.704047,0.029718
8.872974,0,0,55.492240,-18.201820,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.796682,2080374960,-0.013896,1.704047,0.029718
8.874055,0,0,55.492240,-18.201820,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.796682,2080374960,-0.013896,1.704047,0.029718
8.875146,0,0,55.455854,-18.227369,30.000975,0.000000,0.999350,0.000000,0.042946,0.000000,0.000000,9,4663,-0.796682,2080374960,-0.013896,1.704047,0.029718
8.876236,0,0,55.455854,-18.227369,30.000975,0.000000,0.999350,0.000000,0.042946,0.000000,0.000000,9,4663,-0.796682,2080374960,-0.013896,1.704047,0.029718
8.877296,0,0,55.419468,-18.549238,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.843518,2080374960,-0.014713,1.704047,0.029718
8.878388,0,0,55.419468,-18.549238,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.843518,2080374960,-0.014713,1.704047,0.029718
8.879497,0,0,55.386389,-16.523313,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.843518,2080374960,-0.014713,1.704047,0.029718
8.880566,0,0,55.386389,-16.523313,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.843518,2080374960,-0.014713,1.704047,0.029718
8.881699,0,0,55.350003,-17.841263,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-0.843518,2080374960,-0.014713,1.704047,0.029718
8.882744,0,0,55.313617,-18.223708,30.000975,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.883833,0,0,55.313617,-18.223708,30.000975,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.884927,0,0,55.277231,-18.235399,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.886001,0,0,55.277231,-18.235399,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.887038,0,0,55.240845,-18.419281,30.000975,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.888149,0,0,55.240845,-18.419281,30.000975,0.000000,0.999350,0.000000,0.040625,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.889196,0,0,55.204458,-17.955718,30.000975,0.000000,0.999350,0.000000,0.049910,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.890286,0,0,55.204458,-17.955718,30.000975,0.000000,0.999350,0.000000,0.049910,0.000000,0.000000,9,4663,-0.937184,2080374960,-0.016347,1.704047,0.029718
8.891378,0,0,55.171380,-16.834109,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-0.984014,2080374960,-0.017164,1.704047,0.029718
8.892516,0,0,55.134994,-18.388749,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.984014,2080374960,-0.017164,1.704047,0.029718
8.893577,0,0,55.134994,-18.388749,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-0.984014,2080374960,-0.017164,1.704047,0.029718
8.894667,0,0,55.101915,-16.064314,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.984014,2080374960,-0.017164,1.704047,0.029718
8.895734,0,0,55.101915,-16.064314,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-0.984014,2080374960,-0.017164,1.704047,0.029718
8.89679,0,0,55.062221,-19.829560,30.000975,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-1.077664,2080374960,-0.018798,1.704047,0.029718
8.897881,0,0,55.062221,-19.829560,30.000975,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-1.077664,2080374960,-0.018798,1.704047,0.029718
8.898968,0,0,55.025835,-18.234668,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.077664,2080374960,-0.018798,1.704047,0.029718
8.900057,0,0,55.025835,-18.234668,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.077664,2080374960,-0.018798,1.704047,0.029718
8.901152,0,0,54.992757,-16.507481,30.000975,0.000000,0.999350,0.000000,0.048169,0.000000,0.000000,9,4663,-1.077664,2080374960,-0.018798,1.704047,0.029718
8.902253,0,0,54.992757,-16.507481,30.000975,0.000000,0.999350,0.000000,0.048169,0.000000,0.000000,9,4663,-1.077664,2080374960,-0.018798,1.704047,0.029718
8.903339,0,0,54.956371,-18.473896,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-1.171302,2080374960,-0.020431,1.704047,0.029718
8.904484,0,0,54.956371,-18.473896,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-1.171302,2080374960,-0.020431,1.704047,0.029718
8.905507,0,0,54.919985,-18.059453,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.171302,2080374960,-0.020431,1.704047,0.029718
8.906557,0,0,54.919985,-18.059453,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.171302,2080374960,-0.020431,1.704047,0.029718
8.907671,0,0,54.883598,-18.047271,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.171302,2080374960,-0.020431,1.704047,0.029718
8.908728,0,0,54.850520,-16.504845,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-1.218116,2080374960,-0.021248,1.657051,0.028898
8.909818,0,0,54.850520,-16.504845,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-1.218116,2080374960,-0.021248,1.657051,0.028898
8.910907,0,0,54.814134,-18.165481,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.218116,2080374960,-0.021248,1.657051,0.028898
8.911998,0,0,54.814134,-18.165481,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.218116,2080374960,-0.021248,1.657051,0.028898
8.913092,0,0,54.777748,-18.297756,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-1.218116,2080374960,-0.021248,1.657051,0.028898
8.914182,0,0,54.777748,-18.297756,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-1.218116,2080374960,-0.021248,1.657051,0.028898
8.915275,0,0,54.741361,-18.260657,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.916365,0,0,54.741361,-18.260657,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.917455,0,0,54.704975,-18.449915,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.91855,0,0,54.704975,-18.449915,30.000975,0.000000,0.999350,0.000000,0.040044,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.919688,0,0,54.671897,-16.240353,30.000975,0.000000,0.999350,0.000000,0.040044,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.920713,0,0,54.635511,-18.139400,30.000975,0.000000,0.999350,0.000000,0.041785,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.921804,0,0,54.635511,-18.139400,30.000975,0.000000,0.999350,0.000000,0.041785,0.000000,0.000000,9,4663,-1.311734,2080374960,-0.022881,1.704047,0.029718
8.922856,0,0,54.599125,-18.238314,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-1.358537,2080374960,-0.023698,1.657051,0.028898
8.923954,0,0,54.599125,-18.238314,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-1.358537,2080374960,-0.023698,1.657051,0.028898
8.92505,0,0,54.562738,-18.217878,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.358537,2080374960,-0.023698,1.657051,0.028898
8.926132,0,0,54.562738,-18.217878,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.358537,2080374960,-0.023698,1.657051,0.028898
8.927221,0,0,54.526352,-18.263957,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-1.358537,2080374960,-0.023698,1.657051,0.028898
8.928313,0,0,54.526352,-18.263957,30.000975,0.000000,0.999350,0.000000,0.047589,0.000000,0.000000,9,4663,-1.358537,2080374960,-0.023698,1.657051,0.028898
8.929403,0,0,54.493274,-16.731927,30.000975,0.000000,0.999350,0.000000,0.048749,0.000000,0.000000,9,4663,-1.405337,2080374960,-0.024514,1.657051,0.028898
8.930539,0,0,54.456888,-18.243444,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.405337,2080374960,-0.024514,1.657051,0.028898
8.931598,0,0,54.456888,-18.243444,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.405337,2080374960,-0.024514,1.657051,0.028898
8.932652,0,0,54.420501,-17.884759,30.000975,0.000000,0.999350,0.000000,0.053973,0.000000,0.000000,9,4663,-1.405337,2080374960,-0.024514,1.657051,0.028898
8.933749,0,0,54.420501,-17.884759,30.000975,0.000000,0.999350,0.000000,0.053973,0.000000,0.000000,9,4663,-1.405337,2080374960,-0.024514,1.657051,0.028898
8.93481,0,0,54.384115,-18.175644,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.452133,2080374960,-0.025331,1.704047,0.029718
8.935925,0,0,54.384115,-18.175644,30.000975,0.000000,0.999350,0.000000,0.044687,0.000000,0.000000,9,4663,-1.452133,2080374960,-0.025331,1.704047,0.029718
8.937021,0,0,54.347729,-18.117001,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.452133,2080374960,-0.025331,1.704047,0.029718
8.938085,0,0,54.347729,-18.117001,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.452133,2080374960,-0.025331,1.704047,0.029718
8.939188,0,0,54.314651,-16.547780,30.000975,0.000000,0.999350,0.000000,0.041785,0.000000,0.000000,9,4663,-1.452133,2080374960,-0.025331,1.704047,0.029718
8.94027,0,0,54.314651,-16.547780,30.000975,0.000000,0.999350,0.000000,0.041785,0.000000,0.000000,9,4663,-1.452133,2080374960,-0.025331,1.704047,0.029718
8.941355,0,0,54.278265,-18.503959,30.000975,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-1.498925,2080374960,-0.026147,1.657051,0.028898
8.942458,0,0,54.278265,-18.503959,30.000975,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-1.498925,2080374960,-0.026147,1.657051,0.028898
8.943532,0,0,54.241878,-18.215315,30.000975,0.000000,0.999350,0.000000,0.048169,0.000000,0.000000,9,4663,-1.498925,2080374960,-0.026147,1.657051,0.028898
8.944631,0,0,54.205492,-17.897427,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.498925,2080374960,-0.026147,1.657051,0.028898
8.945679,0,0,54.205492,-17.897427,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.498925,2080374960,-0.026147,1.657051,0.028898
8.946736,0,0,54.169106,-18.259557,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.947825,0,0,54.169106,-18.259557,30.000975,0.000000,0.999350,0.000000,0.042366,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.948883,0,0,54.136028,-16.530579,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.949977,0,0,54.136028,-16.530579,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.951066,0,0,54.099641,-18.148085,30.000975,0.000000,0.999350,0.000000,0.040044,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.952172,0,0,54.099641,-18.148085,30.000975,0.000000,0.999350,0.000000,0.040044,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.953235,0,0,54.063255,-18.255893,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.954323,0,0,54.063255,-18.255893,30.000975,0.000000,0.999350,0.000000,0.044107,0.000000,0.000000,9,4663,-1.592497,2080374960,-0.027780,1.657051,0.028898
8.95538,0,0,54.026869,-18.392467,30.000975,0.000000,0.999350,0.000000,0.046428,0.000000,0.000000,9,4663,-1.639276,2080374960,-0.028596,1.657051,0.028898
